X,Y,Type,Latitude,Longitude,Date,Time,Descriptio,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C,RoadType,join_osm_i,join_name,join_ref,join_type,join_onewa,join_bridg,join_maxsp,distance
21127.9331469596,41386.6020486345,Heavy Traffic,1.39056,103.77157,1/2/2018,5:16:00 PM,Heavy Traffic on KJE (towards BKE) at BKE(Woodlands) Exit.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,462871390,,,motorway_link,1,0,50,1.089083224405857
20778.9351862346,46493.9489886493,Heavy Traffic,1.43675,103.76843,1/2/2018,5:06:00 PM,Heavy Traffic on BKE (towards Woodlands) at Woodlands Rd Exit.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,134996398,Woodlands Centre Road,Exit,motorway_link,1,0,,2.466350192552281
25915.0151513493,35104.5780396289,Heavy Traffic,1.33375,103.81458,1/2/2018,4:40:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,0.060305285097216
20999.7965192674,31875.250034356,Heavy Traffic,1.30454,103.77042,1/2/2018,10:20:00 AM,Heavy Traffic on AYE (towards MCE) between Jurong Town Hall Entrance and Clementi Ave 2 Exit.,CLEMENTI,CL,WEST REGION,WR,expressway,479166368,Ayer Rajah Expressway,AYE,motorway,1,0,90,1.083995459210275
33709.3835109041,33801.1089661161,Heavy Traffic,1.32196,103.88462,1/2/2018,9:24:00 AM,Heavy Traffic on PIE (towards Tuas) between Bedok North Rd and KPE Exit.,GEYLANG,GL,CENTRAL REGION,CR,expressway,479172230,Pan-Island Expressway,PIE,motorway,1,0,90,0.549077499171617
30440.5501867853,33654.4410511702,Heavy Traffic,1.32063,103.85525,1/2/2018,9:14:00 AM,Heavy Traffic on CTE (towards AYE) between PIE(Changi) Exit and Balestier Rd Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,479299124,Central Expressway,CTE,motorway,1,0,90,8.070208529513724
25987.0267756887,41988.6409792234,Heavy Traffic,1.39600,103.81523,1/2/2018,9:01:00 AM,Heavy Traffic on SLE (towards CTE) between Woodlands Ave 2 Exit and Upper Thomson Rd Exit.,YISHUN,YS,NORTH REGION,NR,expressway,166702718,Seletar Expressway,SLE,motorway,1,0,90,1.322550364871171
20786.6367666002,46517.6410215159,Heavy Traffic,1.43696,103.76850,1/2/2018,8:51:00 AM,Heavy Traffic on BKE (towards Woodlands) before Woodlands Checkpoint.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,44361304,Bukit Timah Expressway,BKE,motorway_link,1,0,,4.307191406239778
9365.6769273065,34261.9489526767,Heavy Traffic,1.32612,103.66588,1/2/2018,8:31:00 AM,Heavy Traffic on PIE (towards Tuas) at AYE Exit.,PIONEER,PN,WEST REGION,WR,expressway,479568578,Upper Jurong Road,,motorway_link,1,0,,9.709213808625686
33126.7777648372,30882.6499984465,Heavy Traffic,1.29557,103.87938,1/2/2018,8:08:00 AM,Heavy Traffic on ECP (towards City) between Still Rd Sth Exit and Fort Rd Exit.,MARINE PARADE,MP,CENTRAL REGION,CR,expressway,74607482,East Coast Parkway,ECP,motorway,1,0,90,9.761513388463509
31676.9379509564,34571.4409789551,Heavy Traffic,1.32893,103.86636,1/2/2018,8:02:00 AM,Heavy Traffic on PIE (towards Changi Airport) between Kim Keat Link and Kallang Way.,TOA PAYOH,TP,CENTRAL REGION,CR,expressway,479175250,Pan-Island Expressway,PIE,motorway,1,0,90,8.539732112889308
42454.9809642467,37563.4879594106,Heavy Traffic,1.35598,103.96321,1/2/2018,7:59:00 AM,Heavy Traffic on TPE (towards PIE) before PIE Exit.,PASIR RIS,PR,EAST REGION,ER,expressway,74662601,Tampines Expressway,TPE,motorway,1,0,90,12.884344914477145
13785.4184006394,38399.5590327498,Heavy Traffic,1.36354,103.70559,1/2/2018,7:43:00 AM,Heavy Traffic on KJE (towards PIE) between Sungei Tengah Exit and PIE(Tuas) Exit.,JURONG WEST,JW,WEST REGION,WR,expressway,536096908,,,motorway_link,1,0,90,0.369134994374155
30894.483156272,36551.8709726126,Heavy Traffic,1.34684,103.85933,1/2/2018,7:17:00 AM,Heavy Traffic on CTE (towards AYE) at Braddell Rd Exit.,SERANGOON,SG,NORTH-EAST REGION,NER,expressway,477026785,Central Expressway,CTE,motorway,1,0,90,3.430266819560243
27511.7849204432,34341.8280312322,Heavy Traffic,1.32685,103.82893,1/2/2018,7:15:00 AM,Heavy Traffic on PIE (towards Changi Airport) between Eng Neo Ave and Stevens Rd Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,479181644,Pan-Island Expressway,PIE,motorway,1,0,80,5.618718471708389
21387.5407331792,42161.4689987766,Heavy Traffic,1.39757,103.77390,1/2/2018,7:08:00 AM,Heavy Traffic on BKE (towards PIE) between SLE Exit and KJE Exit.,CENTRAL WATER CATCHMENT,CC,NORTH REGION,NR,expressway,478879829,Bukit Timah Expressway,BKE,motorway,1,0,,11.950664727941060
22288.3912381513,37853.6210341644,Heavy Traffic,1.35861,103.78200,1/2/2018,7:06:00 AM,Heavy Traffic on BKE (towards PIE) between Bukit Panjang Rd Exit and Dairy Farm Rd Entrance.,CENTRAL WATER CATCHMENT,CC,NORTH REGION,NR,expressway,176204415,Bukit Timah Expressway,BKE,motorway,1,0,90,4.369305225264621
25845.3480174915,35119.5390291917,Heavy Traffic,1.33388,103.81396,1/2/2018,7:06:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,0.593062573859905
9232.82708821926,34061.1480449147,Heavy Traffic,1.32431,103.66469,1/2/2018,6:41:00 AM,Heavy Traffic on PIE (towards Tuas) at AYE Exit.,PIONEER,PN,WEST REGION,WR,expressway,428897151,Upper Jurong Road,,motorway_link,1,0,,6.326951350230889
20777.622119034,46497.2379700951,Heavy Traffic,1.43678,103.76842,31/1/2018,10:27:00 PM,Heavy Traffic on BKE (towards Woodlands) at Woodlands Rd Exit.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,134996398,Woodlands Centre Road,Exit,motorway_link,1,0,,1.402723674830349
24924.407452421,43999.8519828548,Heavy Traffic,1.41419,103.80568,31/1/2018,8:20:00 PM,Heavy Traffic on SLE (towards BKE) between Upper Thomson Rd Exit and Mandai Rd Exit.,CENTRAL WATER CATCHMENT,CC,NORTH REGION,NR,expressway,480874199,Seletar Expressway,SLE,motorway,1,0,90,1.806668083559965
31064.0969610838,34718.6799644537,Heavy Traffic,1.33026,103.86085,31/1/2018,8:15:00 PM,Heavy Traffic on PIE (towards Tuas) at CTE(SLE) Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,37635204,Whampoa Flyover,,motorway_link,1,1,50,1.578977788856850
20786.5146089306,46526.6480258791,Heavy Traffic,1.43704,103.76850,31/1/2018,7:30:00 PM,Heavy Traffic on BKE (towards Woodlands) between Woodlands Ave 3 Exit and Woodlands Checkpoint.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,44361304,Bukit Timah Expressway,BKE,motorway_link,1,0,,4.337606239506648
28913.9393013044,30160.400032731,Heavy Traffic,1.28903,103.84153,31/1/2018,7:27:00 PM,Heavy Traffic in CTE Tunnel (towards SLE) at Merchant Road Exit.,SINGAPORE RIVER,SR,CENTRAL REGION,CR,expressway,45070972,Clemenceau Avenue,Exit,motorway_link,1,0,,4.581440923131508
31055.0045789197,34719.8909899636,Heavy Traffic,1.33027,103.86077,31/1/2018,7:24:00 PM,Heavy Traffic on PIE (towards Tuas) at CTE(SLE) Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,37635204,Whampoa Flyover,,motorway_link,1,1,50,0.501509485846936
25612.8980269339,35172.2190542935,Heavy Traffic,1.33436,103.81187,31/1/2018,7:07:00 PM,Heavy Traffic on PIE (towards Tuas) between Thomson Rd Exit and Eng Neo Ave.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,75073963,Pan-Island Expressway,PIE,motorway,1,0,80,9.252786845071716
29500.8302445418,33147.4409699222,Heavy Traffic,1.31605,103.84680,31/1/2018,6:45:00 PM,Heavy Traffic in CTE Tunnel (towards SLE) between Merchant Rd Exit and Bukit Timah Rd Entrance.,NOVENA,NV,CENTRAL REGION,CR,expressway,45248324,Central Expressway,CTE,motorway,1,0,90,6.413416352664049
37246.0374837148,40366.8870350091,Heavy Traffic,1.38134,103.91640,31/1/2018,6:31:00 PM,Heavy Traffic on KPE (towards TPE) at TPE(SLE) Exit.,SENGKANG,SE,NORTH-EAST REGION,NER,expressway,22791294,TPE towards Punggol,Exit,motorway_link,1,0,50,0.558633639422269
31249.1792380604,35025.2699916426,Heavy Traffic,1.33303,103.86251,31/1/2018,6:20:00 PM,Heavy Traffic on CTE (towards AYE) at PIE(Changi) Exit.,TOA PAYOH,TP,CENTRAL REGION,CR,expressway,176296745,,,motorway_link,1,0,,1.996112765759220
6808.74152049723,36072.1800538581,Heavy Traffic,1.34249,103.64290,31/1/2018,6:09:00 PM,Heavy Traffic on AYE (towards Tuas) before Tuas West Dr Exit.,TUAS,TS,WEST REGION,WR,expressway,119663633,Ayer Rajah Expressway,AYE,motorway,1,0,,9.315512640596951
34386.5168189542,30892.0799895389,Heavy Traffic,1.29565,103.89070,31/1/2018,5:42:00 PM,Heavy Traffic on ECP (towards Changi Airport) before Tg Katong Rd Exit.,MARINE PARADE,MP,CENTRAL REGION,CR,expressway,39477474,East Coast Parkway,ECP,motorway,1,0,90,5.193169951816477
30925.1777624847,38501.2109685098,Heavy Traffic,1.36447,103.85960,31/1/2018,5:39:00 PM,Heavy Traffic on CTE (towards SLE) between PIE(Changi) Exit and AMK Ave 3 Exit.,ANG MO KIO,AM,NORTH-EAST REGION,NER,expressway,37523738,Central Expressway,CTE,motorway,1,0,90,2.279776093145514
21169.7882871364,41390.5510275074,Heavy Traffic,1.39060,103.77194,31/1/2018,5:21:00 PM,Heavy Traffic on KJE (towards BKE) at BKE(Woodlands) Exit.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,462871390,,,motorway_link,1,0,50,4.368437411573716
25003.2273886043,29581.5900371566,Heavy Traffic,1.28380,103.80639,31/1/2018,5:13:00 PM,Heavy Traffic on AYE (towards MCE) after Alexandra.,BUKIT MERAH,BM,CENTRAL REGION,CR,expressway,480749322,Ayer Rajah Expressway,AYE,motorway,1,0,90,6.933820646226364
20770.144798262,46533.0200462428,Heavy Traffic,1.43710,103.76835,31/1/2018,4:52:00 PM,Heavy Traffic on BKE (towards Woodlands) at Woodlands Rd Exit.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,134996398,Woodlands Centre Road,Exit,motorway_link,1,0,,3.379871448577467
25920.190117207,35104.8789850928,Heavy Traffic,1.33375,103.81463,31/1/2018,4:21:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,1.442004282107569
31250.1255935142,34992.0200225437,Heavy Traffic,1.33273,103.86252,31/1/2018,2:57:00 PM,Heavy Traffic on CTE (towards AYE) at PIE(Changi) Exit.,TOA PAYOH,TP,CENTRAL REGION,CR,expressway,176296745,,,motorway_link,1,0,,1.456146950405253
31410.6772408536,34566.8789882417,Heavy Traffic,1.32888,103.86397,31/1/2018,2:55:00 PM,Heavy Traffic on PIE (towards Tuas) at CTE(CITY) Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,159680989,,,motorway_link,1,1,,0.999091418444055
31058.231401149,34771.9220390511,Heavy Traffic,1.33074,103.86080,31/1/2018,2:23:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Upper Serangoon Rd Exit.,TOA PAYOH,TP,CENTRAL REGION,CR,expressway,479176451,Jalan Toa Payoh,,motorway_link,1,0,,7.114261047478700
28894.5252536655,31678.7790196258,Heavy Traffic,1.30277,103.84136,31/1/2018,10:13:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) between PIE(Changi) Exit and Orchard Rd Exit.,NEWTON,NT,CENTRAL REGION,CR,expressway,223868456,Central Expressway,CTE,motorway,1,0,,2.245521346902179
30611.8240998035,33823.3199725859,Heavy Traffic,1.32216,103.85679,31/1/2018,10:09:00 AM,Heavy Traffic on CTE (towards AYE) after PIE(Jurong) Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,167813074,Central Expressway,CTE,motorway,1,0,90,10.550903098297445
32877.9504296872,33567.430041509,Heavy Traffic,1.31985,103.87715,31/1/2018,9:23:00 AM,Heavy Traffic on PIE (towards Tuas) between Jalan Eunos and KPE Exit.,GEYLANG,GL,CENTRAL REGION,CR,expressway,74628616,Pan-Island Expressway,PIE,motorway,1,0,90,4.293876618172134
20138.2281918471,32713.9610345231,Heavy Traffic,1.31213,103.76268,31/1/2018,8:52:00 AM,Heavy Traffic on AYE (towards MCE) between Jurong Town Hall Exit and Clementi Ave 6 Exit.,CLEMENTI,CL,WEST REGION,WR,expressway,75411586,Ayer Rajah Expressway,AYE,motorway,1,0,90,6.179422938717571
15260.3714573899,33949.4880133304,Heavy Traffic,1.32330,103.71885,31/1/2018,8:08:00 AM,Heavy Traffic on AYE (towards Tuas) between Jurong Town Hall Exit and Jurong Port Rd Exit.,BOON LAY,BL,WEST REGION,WR,expressway,44638537,Ayer Rajah Expressway,AYE,motorway,1,0,,3.258364120930235
20501.4625355093,34917.4690356829,Heavy Traffic,1.33205,103.76594,31/1/2018,7:54:00 AM,Heavy Traffic on PIE (towards Tuas) at Clementi Ave 6 Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,44829774,Clementi North Interchange,,motorway_link,1,0,50,2.288885625489223
24568.4758357888,44373.1479457415,Heavy Traffic,1.41757,103.80248,31/1/2018,7:36:00 AM,Heavy Traffic on SLE (towards CTE) between Woodlands Ave 12 Exit and Mandai Ave Exit.,MANDAI,MD,NORTH REGION,NR,expressway,480874183,Seletar Expressway,SLE,motorway,1,0,90,6.254784374807451
9340.84551330308,34224.4999796388,Heavy Traffic,1.32578,103.66566,31/1/2018,7:34:00 AM,Heavy Traffic on PIE (towards Tuas) at AYE Exit.,PIONEER,PN,WEST REGION,WR,expressway,479568578,Upper Jurong Road,,motorway_link,1,0,,7.828466356020360
31249.5243206094,35018.1090552058,Heavy Traffic,1.33297,103.86252,31/1/2018,7:33:00 AM,Heavy Traffic on CTE (towards AYE) at PIE(Changi) Exit.,TOA PAYOH,TP,CENTRAL REGION,CR,expressway,176296745,,,motorway_link,1,0,,2.020950159503677
21336.7750520004,42726.1090282723,Heavy Traffic,1.40267,103.77344,31/1/2018,7:33:00 AM,Heavy Traffic on BKE (towards PIE) after Mandai Rd Exit.,CENTRAL WATER CATCHMENT,CC,NORTH REGION,NR,expressway,260573529,Bukit Timah Expressway,BKE,motorway,1,1,,4.932822873354815
42508.6067853991,37435.8280303741,Heavy Traffic,1.35483,103.96369,31/1/2018,7:32:00 AM,Heavy Traffic on TPE (towards PIE) at Upper Changi Rd North Exit.,PASIR RIS,PR,EAST REGION,ER,expressway,173767903,Tampines Expressway,TPE,motorway,1,0,90,4.451081516100206
42357.4889849207,36991.6800393807,Heavy Traffic,1.35081,103.96233,31/1/2018,7:30:00 AM,Heavy Traffic on PIE (towards Changi Airport) at TPE Exit.,TAMPINES,TM,EAST REGION,ER,expressway,34403033,Tampines Expressway,Exit,motorway_link,1,0,,9.997817112196826
31002.2806506117,36279.198972593,Heavy Traffic,1.34437,103.86030,31/1/2018,7:22:00 AM,Heavy Traffic on CTE (towards AYE) at Upper Serangoon Rd Exit.,SERANGOON,SG,NORTH-EAST REGION,NER,expressway,251597155,,,motorway_link,1,1,,2.346185331795301
26824.8829530283,34623.0309715863,Heavy Traffic,1.32939,103.82276,31/1/2018,7:12:00 AM,Heavy Traffic on PIE (towards Changi Airport) after Lornie Rd.,NOVENA,NV,CENTRAL REGION,CR,expressway,159090943,Pan-Island Expressway,PIE,motorway,1,0,,7.300992251064208
30682.3210608741,37757.7619860337,Heavy Traffic,1.35774,103.85742,31/1/2018,7:09:00 AM,Heavy Traffic on CTE (towards AYE) at Ang Mo Kio Ave 1 Exit.,SERANGOON,SG,NORTH-EAST REGION,NER,expressway,477026784,Central Expressway,CTE,motorway,1,0,90,3.209544325369708
42270.8137758853,37895.359034956,Heavy Traffic,1.35898,103.96155,31/1/2018,7:09:00 AM,Heavy Traffic on TPE (towards SLE) at Tampines Ave 7 Exit.,TAMPINES,TM,EAST REGION,ER,expressway,44436766,,,motorway_link,1,0,50,4.244319294851080
25899.9465973149,35111.0390452598,Heavy Traffic,1.33381,103.81445,31/1/2018,7:01:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,2.828659793323847
30957.7396734018,38591.9099599792,Heavy Traffic,1.36529,103.85990,30/1/2018,8:23:00 PM,Heavy Traffic on CTE (towards SLE) between PIE(Changi) Exit and AMK Ave 3 Exit.,ANG MO KIO,AM,NORTH-EAST REGION,NER,expressway,445282903,Central Expressway,CTE,motorway,1,0,90,2.763326645291271
25830.7913320857,35117.7189710045,Heavy Traffic,1.33387,103.81383,30/1/2018,7:50:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,4.844055899276947
23705.6549116317,36793.3980060214,Heavy Traffic,1.34902,103.79473,30/1/2018,7:48:00 PM,Heavy Traffic on PIE (towards Tuas) at BKE(Woodlands) Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,106093208,Bukit Timah Expressway,BKE,motorway_link,1,0,50,1.231981212339861
37009.1384453153,31663.009953249,Heavy Traffic,1.30262,103.91427,30/1/2018,6:48:00 PM,Heavy Traffic on ECP (towards Changi Airport) between Fort Rd Exit and Still Rd Sth Exit.,MARINE PARADE,MP,CENTRAL REGION,CR,expressway,226212626,East Coast Parkway,ECP,motorway,1,0,90,1.380913939290076
29899.6708480317,33391.538978038,Heavy Traffic,1.31826,103.85039,30/1/2018,6:46:00 PM,Heavy Traffic on CTE (towards SLE) at Moulmein Rd Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,45249372,Moulmein Road,Exit 7A,motorway_link,1,0,,2.611256443099135
26094.2742331169,29318.6599881033,Heavy Traffic,1.28142,103.81619,30/1/2018,6:45:00 PM,Heavy Traffic on AYE (towards MCE) between Buona Vista Exit and Lower Delta Rd Exit.,BUKIT MERAH,BM,CENTRAL REGION,CR,expressway,480749012,Ayer Rajah Expressway,AYE,motorway,1,0,90,2.328776874964808
28855.5672268888,30053.4390405747,Heavy Traffic,1.28807,103.84101,30/1/2018,6:43:00 PM,Heavy Traffic in CTE Tunnel (towards SLE) at Clemenceau Ave Exit.,OUTRAM,OT,CENTRAL REGION,CR,expressway,15775018,Chin Swee Tunnel,CTE,motorway,1,0,,13.058348639771181
31273.5654844684,34798.9609657555,Heavy Traffic,1.33098,103.86273,30/1/2018,6:37:00 PM,Heavy Traffic on CTE (towards AYE) at PIE(Changi) Exit.,TOA PAYOH,TP,CENTRAL REGION,CR,expressway,350345286,,,motorway_link,1,1,,4.111312630323066
31821.9060935252,28696.9260042887,Heavy Traffic,1.27580,103.86766,30/1/2018,6:29:00 PM,Heavy Traffic on MCE (towards ECP) after Marina Blvd Entrance.,MARINA SOUTH,MS,CENTRAL REGION,CR,expressway,265150828,Marina Coastal Expressway,MCE,motorway,1,0,90,10.015104757294454
26406.6349565533,34807.4610296608,Heavy Traffic,1.33106,103.81900,30/1/2018,6:00:00 PM,Heavy Traffic on PIE (towards Tuas) between Thomson Rd Exit and Stevens Rd Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,159090942,Pan-Island Expressway,PIE,motorway,1,0,,7.559263305467713
17387.7452502873,40617.0390316921,Heavy Traffic,1.38360,103.73796,30/1/2018,5:59:00 PM,Heavy Traffic on KJE (towards BKE) at Choa Chu Kang Way Exit.,WESTERN WATER CATCHMENT,WC,WEST REGION,WR,expressway,383372423,Kranji Expressway,KJE,motorway,1,0,90,4.000978087133411
30957.7396734018,38591.9099599792,Heavy Traffic,1.36529,103.85990,30/1/2018,5:59:00 PM,Heavy Traffic on CTE (towards SLE) between PIE(Changi) Exit and AMK Ave 3 Exit.,ANG MO KIO,AM,NORTH-EAST REGION,NER,expressway,445282903,Central Expressway,CTE,motorway,1,0,90,2.763326645291271
36112.290155044,34281.7809914828,Heavy Traffic,1.32631,103.90621,30/1/2018,5:38:00 PM,Heavy Traffic on PIE (towards Changi Airport) between Kallang and Jalan Eunos.,BEDOK,BD,EAST REGION,ER,expressway,44957272,Eunos Flyover,PIE,motorway,1,1,90,5.397662126337387
32291.6764948616,34107.0589821302,Heavy Traffic,1.32473,103.87188,30/1/2018,5:36:00 PM,Heavy Traffic on PIE (towards Tuas) between Jalan Eunos and KPE Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,479616336,Pan-Island Expressway,PIE,motorway,1,0,90,8.802166684011212
20781.9283879292,46481.2889455811,Heavy Traffic,1.43663,103.76846,30/1/2018,5:35:00 PM,Heavy Traffic on BKE (towards Woodlands) at Woodlands Rd Exit.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,44361304,Bukit Timah Expressway,BKE,motorway_link,1,0,,1.016220476855162
36276.4144592959,41707.7190258328,Heavy Traffic,1.39346,103.90769,30/1/2018,5:29:00 PM,Heavy Traffic on TPE (towards SLE) between Tampines Rd Exit and Punggol Rd Exit.,SENGKANG,SE,NORTH-EAST REGION,NER,expressway,479744509,Tampines Expressway,TPE,motorway,1,0,90,5.622803744615634
30761.4852344191,33997.4299759791,Heavy Traffic,1.32374,103.85813,30/1/2018,5:28:00 PM,Heavy Traffic on CTE (towards SLE) between Outram Rd Exit and Jalan Bahagia Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,167813076,Central Expressway,CTE,motorway,1,0,90,6.845760545324420
22792.4480925697,30689.6090287511,Heavy Traffic,1.29382,103.78653,30/1/2018,5:14:00 PM,Heavy Traffic on AYE (towards MCE) between Jalan Boon Lay Exit and Buona Vista Exit.,QUEENSTOWN,QT,CENTRAL REGION,CR,expressway,479305353,Ayer Rajah Expressway,AYE,motorway,1,0,90,2.604852947252765
19520.9947280021,35456.0700491446,Heavy Traffic,1.33693,103.75713,30/1/2018,5:07:00 PM,Heavy Traffic on PIE (towards Changi Airport) between Bukit Batok Rd and Bukit Batok East Ave 3.,BUKIT BATOK,BK,WEST REGION,WR,expressway,370372743,Pan-Island Expressway,PIE,motorway,1,0,90,6.298314403267204
24651.9614979294,44308.1910183088,Heavy Traffic,1.41698,103.80323,30/1/2018,5:05:00 PM,Heavy Traffic on SLE (towards CTE) between Woodlands Ave 2 Exit and Mandai Ave Exit.,MANDAI,MD,NORTH REGION,NR,expressway,480874183,Seletar Expressway,SLE,motorway,1,0,90,3.094595224900233
32131.7163642414,34311.8709877949,Heavy Traffic,1.32658,103.87044,30/1/2018,4:56:00 PM,Heavy Traffic on PIE (towards Changi Airport) between Thomson Rd and Kallang Way.,GEYLANG,GL,CENTRAL REGION,CR,expressway,37635206,Woodsville Flyover,PIE,motorway,1,1,90,6.590609914885729
37246.0374837148,40366.8870350091,Heavy Traffic,1.38134,103.91640,30/1/2018,4:53:00 PM,Heavy Traffic on KPE (towards TPE) at TPE(SLE) Exit.,SENGKANG,SE,NORTH-EAST REGION,NER,expressway,22791294,TPE towards Punggol,Exit,motorway_link,1,0,50,0.558633639422269
25830.7913320857,35117.7189710045,Heavy Traffic,1.33387,103.81383,30/1/2018,4:46:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,4.844055899276947
31392.6692560152,34672.2890333824,Heavy Traffic,1.32984,103.86380,30/1/2018,12:51:00 PM,Heavy Traffic on PIE (towards Tuas) after CTE(City) Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,540558348,Pan-Island Expressway,PIE,motorway,1,1,90,5.208694635433374
